age,1,2,3,4,6
64.7,0.216612378,0.263843648,0.231270358,0.17752443,0.110749186
65.9,0.259803922,0.220588235,0.285947712,0.137254902,0.096405229
192.5,0.19073152,0.218690157,0.296438146,0.180390655,0.113749521
297.4,0.183366337,0.142970297,0.413069307,0.177029703,0.083564356
298.4,0.253944773,0.142751479,0.346646943,0.175542406,0.081114398
391.1,0.309665598,0.103527256,0.3591388,0.155748969,0.071919377
391.1,0.324199596,0.105855206,0.341794058,0.150274012,0.077877127
392.2,0.265765766,0.083333333,0.423423423,0.117117117,0.11036036
492,0.298650414,0.125816282,0.226817588,0.196778407,0.15193731
601.7,0.180094787,0.153238547,0.289099526,0.260663507,0.116903633
603.1,0.23796034,0.117563739,0.376770538,0.196883853,0.07082153
678.9,0.114956012,0.120821114,0.170674487,0.273900293,0.319648094
679.6,0.152054795,0.116438356,0.235159817,0.228310502,0.26803653
795,0.07,0.1025,0.0875,0.24,0.5
796.1,0.162989934,0.155279503,0.215035339,0.20411223,0.262582994
893.7,0.132885212,0.17114788,0.2114788,0.257497415,0.226990693
967.9,0.236,0.114666667,0.225333333,0.294,0.13
968.4,0.259060745,0.11740684,0.277437468,0.210056151,0.136038795
1054.8,0.265963679,0.121851201,0.282366725,0.176918571,0.152899824
1055.6,0.297721519,0.098734177,0.338227848,0.115949367,0.149367089
1193.6,0.147766323,0.116838488,0.347079038,0.23161512,0.156701031
1244.8,0.079254079,0.252913753,0.162004662,0.241258741,0.264568765
1245.8,0.129032258,0.25,0.233870968,0.258064516,0.129032258
1357.5,0.122644163,0.16230661,0.284950774,0.257946554,0.172151899
1456.6,0.170326409,0.083877349,0.304648863,0.27537092,0.165776459
1457.7,0.194582094,0.060125537,0.455896928,0.172117608,0.117277833
1550.4,0.212121212,0.057092666,0.304787,0.300395257,0.125603865
1703.4,0.188688689,0.114614615,0.304804805,0.238738739,0.153153153
1704.6,0.160691145,0.117062635,0.254859611,0.245788337,0.221598272
1805.6,0.099313531,0.079168538,0.623275807,0.142362225,0.0558799
1921.5,0.104025328,0.07960199,0.178652194,0.365897784,0.271822705
1922.7,0.137197359,0.055025679,0.261188555,0.439471753,0.107116654
2059.4,0.166979362,0.138836773,0.243902439,0.290806754,0.159474672
2061.1,0.194794291,0.115869018,0.265323258,0.273719563,0.150293871
2237.3,0.203115067,0.056897648,0.460902734,0.16719644,0.111888112
2673.6,0.096997691,0.064665127,0.184757506,0.524249423,0.129330254
2673.6,0.162412993,0.051044084,0.262180974,0.426914153,0.097447796
2870.9,0.146443515,0.084728033,0.267782427,0.382845188,0.118200837
2872.7,0.172661871,0.074340528,0.303357314,0.321342926,0.128297362
2994.3,0.2,0.035789474,0.37754386,0.301754386,0.084912281
2996,0.137555982,0.069737684,0.284069098,0.378119002,0.130518234
3203.7,0.138188976,0.075984252,0.263779528,0.392519685,0.129527559
3206.3,0.292592593,0.133333333,0.162962963,0.292592593,0.118518519
3531.1,0.13753878,0.079627715,0.248190279,0.427094105,0.107549121
3531.1,0.227176221,0.087048832,0.225053079,0.377919321,0.082802548
3533.8,0.183333333,0.133333333,0.225,0.316666667,0.141666667
3727.2,0.176605505,0.055045872,0.440366972,0.236238532,0.091743119
3729,0.173423423,0.060810811,0.400900901,0.252252252,0.112612613
3864.7,0.196452037,0.046649146,0.449408673,0.252956636,0.054533509
3866.3,0.184738956,0.047858099,0.377844712,0.302878179,0.086680054
4022.7,0.139344262,0.147540984,0.270491803,0.327868852,0.114754098
4308.8,0.161320755,0.06509434,0.408018868,0.183962264,0.181603774
4520.5,0.159090909,0.152597403,0.288961039,0.253246753,0.146103896
4612.4,0.130637255,0.092156863,0.408088235,0.253431373,0.115686275
4827.3,0.189642041,0.089870526,0.368621478,0.25209444,0.099771516
4911.2,0.189266269,0.064039409,0.544118918,0.138190303,0.064385101
4912.3,0.172477064,0.083914373,0.455779817,0.196941896,0.09088685
5007.4,0.104637337,0.165279429,0.20451843,0.323424495,0.202140309
5008.5,0.062770563,0.192640693,0.12987013,0.346320346,0.268398268
5116.5,0.102204409,0.164328657,0.204408818,0.344689379,0.184368737
5116.5,0.139534884,0.164904863,0.192389006,0.310782241,0.192389006
5401.5,0.161765904,0.053514702,0.559501507,0.16453531,0.060682577
5402.7,0.063190184,0.170552147,0.16809816,0.398773006,0.199386503
5483.8,0.148669576,0.064761368,0.521329016,0.180909475,0.084330565
5551.4,0.128398792,0.090634441,0.444108761,0.261329305,0.075528701
5551.4,0.123036649,0.081151832,0.463350785,0.253926702,0.078534031
5551.9,0.170481084,0.070527791,0.473143391,0.183559085,0.10228865
5611.2,0.131940907,0.106724401,0.355323484,0.285022924,0.120988283
5611.7,0.133239832,0.104347826,0.3542777,0.27769986,0.130434783
5711.5,0.085110508,0.147537805,0.217138426,0.263861962,0.286351299
5712.6,0.058673469,0.256377551,0.121173469,0.418367347,0.145408163
5909.4,0.107843137,0.107843137,0.303921569,0.266666667,0.21372549
5910.7,0.159749413,0.104541895,0.385277995,0.221613156,0.128817541
5999.9,0.15432006,0.053493614,0.536889557,0.190082645,0.065214125
5999.9,0.150703648,0.062986747,0.526164777,0.190736439,0.069408389
6097,0.11055832,0.151188502,0.329740188,0.255113322,0.153399668
6097,0.122082585,0.157390784,0.333931777,0.254937163,0.13165769
6098.4,0.048165138,0.45412844,0.14793578,0.120412844,0.229357798
6199.4,0.107905138,0.121212121,0.324242424,0.317786561,0.128853755
6199.4,0.112737509,0.124700915,0.315411682,0.311470795,0.135679099
6200.5,0.119135802,0.120061728,0.296604938,0.294753086,0.169444444
6288.7,0.114020951,0.088638195,0.419419823,0.25463336,0.123287671
6288.7,0.113475177,0.102211097,0.404255319,0.24614101,0.133917397
6289.7,0.128023599,0.083775811,0.481268437,0.213126844,0.09380531
6289.7,0.128258915,0.082858855,0.463889721,0.212616122,0.112376386
6409,0.079069767,0.21627907,0.244186047,0.286046512,0.174418605
6412.4,0.110456207,0.158670282,0.330897088,0.275963692,0.124012731
6487.6,0.137122302,0.115539568,0.401438849,0.236258993,0.109640288
6571.4,0.152933929,0.036500847,0.663483752,0.109040505,0.038040967
6572.5,0.124757595,0.086942469,0.373626374,0.262766645,0.151906917
6648.5,0.131792255,0.089912939,0.394776343,0.249924947,0.133593515
6649.5,0.163215591,0.103532278,0.332521315,0.258221681,0.142509135
6739.5,0.134777715,0.084974676,0.460185706,0.237197524,0.082864378
6739.5,0.134197131,0.087768009,0.445472775,0.236773099,0.095788987
6941.7,0.105797101,0.1,0.320772947,0.374396135,0.099033816
7028.5,0.123559696,0.097695514,0.43846531,0.229345428,0.110934052
7029.7,0.021547502,0.175318315,0.058765916,0.468168462,0.276199804
7139.4,0.082742317,0.132650381,0.234042553,0.399001839,0.15156291
7140.6,0.099632931,0.116413214,0.336654431,0.346617724,0.100681699
7248.6,0.112952621,0.114754098,0.285894433,0.274364979,0.212033868
7250.1,0.116674117,0.149754135,0.203397407,0.344658024,0.185516316
7382,0.12962963,0.06517094,0.429487179,0.208689459,0.167022792
7383.5,0.132775316,0.089282784,0.475381585,0.217544723,0.085015592
7383.5,0.177856825,0.105824811,0.311249444,0.238772788,0.166296132
7736.8,0.079472693,0.08700565,0.26252354,0.253107345,0.317890772
7737.5,0.105032084,0.146909828,0.308004053,0.287740628,0.152313408
7837.3,0.090617196,0.117017481,0.310738494,0.253121655,0.228505173
7837.3,0.106574506,0.094679312,0.336280341,0.239029095,0.223436747
7837.7,0.09049158,0.129103589,0.26313999,0.284061915,0.233202926
7906.6,0.104801423,0.075163011,0.485477178,0.238529935,0.096028453
7906.6,0.125554418,0.076083248,0.480040942,0.231320368,0.087001024
7907.6,0.100591716,0.119567435,0.299734748,0.356253826,0.123852275
8050.3,0.106178977,0.134943182,0.280539773,0.327769886,0.150568182
8050.3,0.113036304,0.140264026,0.2830033,0.321782178,0.141914191
8116.8,0.071653268,0.196434813,0.186997553,0.361062566,0.1838518
8118,0.110465116,0.13992905,0.379385101,0.255321246,0.114899488
8184.2,0.096751412,0.14759887,0.264477401,0.354519774,0.136652542
8184.6,0.114075437,0.156393744,0.334130635,0.256117755,0.139282429
8246.5,0.053695324,0.154751131,0.323076923,0.333031674,0.135444947
8246.9,0.097881828,0.116833891,0.47826087,0.220958751,0.08606466
8324.3,0.221498371,0.342019544,0.490228013,0.783387622,0.317589577
8324.7,0.069078947,0.440789474,0.085526316,0.144736842,0.259868421
8496.3,0.088268336,0.110094688,0.502006099,0.231904991,0.067725887
8496.3,0.111545988,0.109589041,0.500978474,0.219178082,0.058708415
8497.5,0.088572002,0.112171119,0.471279373,0.263807994,0.064169512
8497.5,0.118588793,0.110880522,0.451230359,0.253187074,0.066113252
8695.2,0.065433855,0.193456615,0.250355619,0.344238976,0.146514936
8695.2,0.082324455,0.188861985,0.274818402,0.308716707,0.14527845
8695.7,0.08882021,0.193630744,0.233270626,0.312953507,0.171324913
8695.7,0.109547356,0.187904146,0.234309623,0.295930011,0.172308863
8820.4,0.095866092,0.166370784,0.338067461,0.219714262,0.179981402
8821.7,0.096965988,0.180292035,0.300340999,0.232578473,0.189822506
8936.1,0.06512605,0.334033613,0.107142857,0.31302521,0.180672269
8937.3,0.129666012,0.281925344,0.147347741,0.299607073,0.141453831
9126,0.073888889,0.182222222,0.308333333,0.282222222,0.153333333
9127.5,0.085564173,0.158869152,0.356100409,0.280627137,0.118839129
9229.4,0.061492178,0.205776173,0.16377858,0.440914561,0.128038508
9229.4,0.116621984,0.197497766,0.17515639,0.403485255,0.107238606
9378.9,0.080235988,0.115634218,0.410619469,0.279056047,0.114454277
9379.7,0.100115075,0.126869965,0.40132336,0.268987342,0.102704258
9450.2,0.092307692,0.187912088,0.18021978,0.335164835,0.204395604
9450.2,0.284246575,0.184931507,0.150684932,0.27739726,0.102739726
9512,0.114014252,0.320665083,0.121140143,0.311163895,0.133016627
9513.8,0.080338914,0.234993875,0.261331156,0.307778685,0.11555737
9513.8,0.094788965,0.244282009,0.240745107,0.320443292,0.099740627
9695.6,0.078613244,0.135710484,0.395195013,0.280848476,0.109632783
9695.6,0.081662237,0.142788113,0.386083595,0.27615366,0.113312394
9697.3,0.093904448,0.136864783,0.407172728,0.288049677,0.074008364
9896.3,0.073405535,0.184516647,0.262334537,0.25511432,0.224628961
9897.2,0.094650206,0.156378601,0.333333333,0.242798354,0.172839506
10088.2,0.484375,0.1328125,0.109375,0.1171875,0.15625
10089.4,0.121462778,0.176316935,0.32346539,0.210709621,0.168045276
10089.4,0.3313709,0.136248949,0.26156434,0.164003364,0.106812447
10290.3,0.025712689,0.178870878,0.058692007,0.399105646,0.337618781
10517.1,0.032818533,0.205598456,0.032818533,0.378378378,0.3503861
10519.4,0.095634096,0.188149688,0.109147609,0.308731809,0.298336798
10740.2,0.082941729,0.154135338,0.236137218,0.3125,0.214285714
10741.1,0.079204132,0.13698106,0.317199158,0.307059499,0.159556151
10741.1,0.18865376,0.120666367,0.261593877,0.273300315,0.155785682
10877.6,0.123997862,0.11758418,0.335114912,0.27151256,0.151790486
11031.5,0.126829268,0.087804878,0.326829268,0.243902439,0.214634146
